Order	Family name	Family	Common name	Scientific name	2022 IUCN Red List category
PASSERIFORMES	Vireonidae	Vireos	Golden-fronted Greenlet	Pachysylvia aurantiifrons	LC
PASSERIFORMES	Vireonidae	Vireos	Rufous-naped Greenlet	Pachysylvia semibrunnea	LC
PASSERIFORMES	Vireonidae	Vireos	Tepui Vireo	Vireo sclateri	LC
PASSERIFORMES	Vireonidae	Vireos	Philadelphia Vireo	Vireo philadelphicus	LC
PASSERIFORMES	Vireonidae	Vireos	Brown-capped Vireo	Vireo leucophrys	LC
PASSERIFORMES	Vireonidae	Vireos	Warbling Vireo	Vireo gilvus	LC
PASSERIFORMES	Vireonidae	Vireos	Yellow-green Vireo	Vireo flavoviridis	LC
PASSERIFORMES	Vireonidae	Vireos	Yucatan Vireo	Vireo magister	LC
PASSERIFORMES	Vireonidae	Vireos	Red-eyed Vireo	Vireo olivaceus	LC
PASSERIFORMES	Vireonidae	Vireos	Chivi Vireo	Vireo chivi	LC
PASSERIFORMES	Vireonidae	Vireos	Black-whiskered Vireo	Vireo altiloquus	LC
PASSERIFORMES	Vireonidae	Vireos	Noronha Vireo	Vireo gracilirostris	NT
PASSERIFORMES	Vireonidae	Vireos	Grey Vireo	Vireo vicinior	LC
PASSERIFORMES	Vireonidae	Vireos	Hutton's Vireo	Vireo huttoni	LC
PASSERIFORMES	Vireonidae	Vireos	Yellow-throated Vireo	Vireo flavifrons	LC
PASSERIFORMES	Vireonidae	Vireos	Yellow-winged Vireo	Vireo carmioli	LC
PASSERIFORMES	Vireonidae	Vireos	Choco Vireo	Vireo masteri	NT
PASSERIFORMES	Vireonidae	Vireos	Cassin's Vireo	Vireo cassinii	LC
PASSERIFORMES	Vireonidae	Vireos	Plumbeous Vireo	Vireo plumbeus	LC
PASSERIFORMES	Vireonidae	Vireos	Blue-headed Vireo	Vireo solitarius	LC
PASSERIFORMES	Vireonidae	Vireos	Blue Mountain Vireo	Vireo osburni	NT
PASSERIFORMES	Vireonidae	Vireos	Jamaican Vireo	Vireo modestus	LC
PASSERIFORMES	Vireonidae	Vireos	Flat-billed Vireo	Vireo nanus	LC
PASSERIFORMES	Vireonidae	Vireos	Bell's Vireo	Vireo bellii	LC
PASSERIFORMES	Vireonidae	Vireos	Puerto Rican Vireo	Vireo latimeri	LC
PASSERIFORMES	Vireonidae	Vireos	Slaty Vireo	Vireo brevipennis	LC
PASSERIFORMES	Vireonidae	Vireos	Black-capped Vireo	Vireo atricapilla	NT
PASSERIFORMES	Vireonidae	Vireos	Dwarf Vireo	Vireo nelsoni	LC
PASSERIFORMES	Vireonidae	Vireos	Mangrove Vireo	Vireo pallens	LC
PASSERIFORMES	Vireonidae	Vireos	San Andres Vireo	Vireo caribaeus	VU
PASSERIFORMES	Vireonidae	Vireos	Cozumel Vireo	Vireo bairdi	NT
PASSERIFORMES	Vireonidae	Vireos	White-eyed Vireo	Vireo griseus	LC
PASSERIFORMES	Vireonidae	Vireos	Thick-billed Vireo	Vireo crassirostris	LC
PASSERIFORMES	Vireonidae	Vireos	Cuban Vireo	Vireo gundlachii	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-bellied Minivet	Pericrocotus erythropygius	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Jerdon's Minivet	Pericrocotus albifrons	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Fiery Minivet	Pericrocotus igneus	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Small Minivet	Pericrocotus cinnamomeus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Grey-chinned Minivet	Pericrocotus solaris	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Grey-throated Minivet	Pericrocotus montanus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Sunda Minivet	Pericrocotus miniatus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Short-billed Minivet	Pericrocotus brevirostris	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Flores Minivet	Pericrocotus lansbergei	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Long-tailed Minivet	Pericrocotus ethologus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Scarlet Minivet	Pericrocotus flammeus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Ashy Minivet	Pericrocotus divaricatus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Ryukyu Minivet	Pericrocotus tegimae	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Brown-rumped Minivet	Pericrocotus cantonensis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Rosy Minivet	Pericrocotus roseus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Stout-billed Cuckooshrike	Coracina caeruleogrisea	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Hooded Cuckooshrike	Coracina longicauda	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Cerulean Cuckooshrike	Coracina temminckii	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Pied Cuckooshrike	Coracina bicolor	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Ground Cuckooshrike	Coracina maxima	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Barred Cuckooshrike	Coracina lineata	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Boyer's Cuckooshrike	Coracina boyeri	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-faced Cuckooshrike	Coracina novaehollandiae	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Buru Cuckooshrike	Coracina fortis	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Wallacean Cuckooshrike	Coracina personata	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	North Melanesian Cuckooshrike	Coracina welchmani	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	South Melanesian Cuckooshrike	Coracina caledonica	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Bar-bellied Cuckooshrike	Coracina striata	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Visayan Cuckooshrike	Coracina panayensis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Large Cuckooshrike	Coracina javensis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Indian Cuckooshrike	Coracina macei	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Andaman Cuckooshrike	Coracina dobsoni	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Slaty Cuckooshrike	Coracina schistacea	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-rumped Cuckooshrike	Coracina leucopygia	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Sunda Cuckooshrike	Coracina larvata	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-bellied Cuckooshrike	Coracina papuensis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Moluccan Cuckooshrike	Coracina atriceps	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Halmahera Cicadabird	Coracina parvula	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Comoro Cuckooshrike	Ceblepyris cucullatus	EN
PASSERIFORMES	Campephagidae	Cuckooshrikes	Madagascar Cuckooshrike	Ceblepyris cinereus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Grauer's Cuckooshrike	Ceblepyris graueri	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-breasted Cuckooshrike	Ceblepyris pectoralis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Grey Cuckooshrike	Ceblepyris caesius	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black Cuckooshrike	Campephaga flava	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Petit's Cuckooshrike	Campephaga petiti	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Red-shouldered Cuckooshrike	Campephaga phoenicea	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Purple-throated Cuckooshrike	Campephaga quiscalina	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Western Wattled Cuckooshrike	Lobotos lobatus	VU
PASSERIFORMES	Campephagidae	Cuckooshrikes	Eastern Wattled Cuckooshrike	Lobotos oriolinus	DD
PASSERIFORMES	Campephagidae	Cuckooshrikes	Golden Cuckooshrike	Campochaera sloetii	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	McGregor's Cuckooshrike	Malindangia mcgregori	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	New Caledonian Cicadabird	Edolisoma anale	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-winged Cicadabird	Edolisoma ostentum	VU
PASSERIFORMES	Campephagidae	Cuckooshrikes	Blackish Cicadabird	Edolisoma coerulescens	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-bellied Cicadabird	Edolisoma montanum	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Sumba Cicadabird	Edolisoma dohertyi	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Kai Cicadabird	Edolisoma dispar	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Grey-headed Cicadabird	Edolisoma schisticeps	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Pale Cicadabird	Edolisoma ceramense	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-bibbed Cicadabird	Edolisoma mindanense	VU
PASSERIFORMES	Campephagidae	Cuckooshrikes	Makira Cicadabird	Edolisoma salomonis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Solomon Cicadabird	Edolisoma holopolium	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	New Georgia Cicadabird	Edolisoma pygmaeum	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Sulawesi Cicadabird	Edolisoma morio	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-shouldered Cicadabird	Edolisoma incertum	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Melanesian Cicadabird	Edolisoma remotum	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Sula Cicadabird	Edolisoma sula	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Slender-billed Cicadabird	Edolisoma tenuirostre	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Moluccan Cicadabird	Edolisoma grayi	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Obi Cicadabird	Edolisoma obiense	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Geelvink Cicadabird	Edolisoma meyerii	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Rossel Cicadabird	Edolisoma rostratum	DD
PASSERIFORMES	Campephagidae	Cuckooshrikes	Palau Cicadabird	Edolisoma monacha	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Yap Cicadabird	Edolisoma nesiotis	EN
PASSERIFORMES	Campephagidae	Cuckooshrikes	Pohnpei Cicadabird	Edolisoma insperatum	EN
PASSERIFORMES	Campephagidae	Cuckooshrikes	New Guinea Cicadabird	Edolisoma melas	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Pygmy Cuckooshrike	Celebesica abbotti	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Blue Cuckooshrike	Cyanograucalus azureus	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Polynesian Triller	Lalage maculosa	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Samoan Triller	Lalage sharpei	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-shouldered Triller	Lalage sueurii	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Long-tailed Triller	Lalage leucopyga	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-winged Triller	Lalage tricolor	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Rufous-bellied Triller	Lalage aurea	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-browed Triller	Lalage atrovirens	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Biak Triller	Lalage leucoptera	NT
PASSERIFORMES	Campephagidae	Cuckooshrikes	Tanimbar Triller	Lalage moesta	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Varied Triller	Lalage leucomela	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Mussau Triller	Lalage conjuncta	VU
PASSERIFORMES	Campephagidae	Cuckooshrikes	Northern Black-and-white Triller	Lalage melanoleuca	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Southern Black-and-white Triller	Lalage minor	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Pied Triller	Lalage nigra	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	White-rumped Triller	Lalage leucopygialis	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-winged Cuckooshrike	Lalage melaschistos	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Black-headed Cuckooshrike	Lalage melanoptera	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Indochinese Cuckooshrike	Lalage polioptera	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Lesser Cuckooshrike	Lalage fimbriata	LC
PASSERIFORMES	Campephagidae	Cuckooshrikes	Mauritius Cuckooshrike	Lalage typica	VU
PASSERIFORMES	Campephagidae	Cuckooshrikes	Reunion Cuckooshrike	Lalage newtoni	CR
PASSERIFORMES	Rhagologidae	Berryhunter	Mottled Berryhunter	Rhagologus leucostigma	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Lowland Peltops	Peltops blainvillii	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Mountain Peltops	Peltops montanus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Black Currawong	Strepera fuliginosa	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Pied Currawong	Strepera graculina	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Grey Currawong	Strepera versicolor	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Black Butcherbird	Melloria quoyi	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Australian Magpie	Gymnorhina tibicen	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Hooded Butcherbird	Cracticus cassicus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Tagula Butcherbird	Cracticus louisiadensis	NT
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Pied Butcherbird	Cracticus nigrogularis	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Grey Butcherbird	Cracticus torquatus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Silver-backed Butcherbird	Cracticus argenteus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Black-backed Butcherbird	Cracticus mentalis	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Masked Woodswallow	Artamus personatus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	White-browed Woodswallow	Artamus superciliosus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Dusky Woodswallow	Artamus cyanopterus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Black-faced Woodswallow	Artamus cinereus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Little Woodswallow	Artamus minor	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Great Woodswallow	Artamus maximus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	White-breasted Woodswallow	Artamus leucoryn	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Fiji Woodswallow	Artamus mentalis	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	White-backed Woodswallow	Artamus insignis	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Ivory-backed Woodswallow	Artamus monachus	LC
PASSERIFORMES	Artamidae	Woodswallows and Butcherbirds	Ashy Woodswallow	Artamus fuscus	LC
PASSERIFORMES	Machaerirhynchidae	Boatbills	Yellow-breasted Boatbill	Machaerirhynchus flaviventer	LC
PASSERIFORMES	Machaerirhynchidae	Boatbills	Black-breasted Boatbill	Machaerirhynchus nigripectus	LC
PASSERIFORMES	Vangidae	Vangas and allies	Archbold's Newtonia	Newtonia archboldi	LC
PASSERIFORMES	Vangidae	Vangas and allies	Common Newtonia	Newtonia brunneicauda	LC
PASSERIFORMES	Vangidae	Vangas and allies	Red-tailed Newtonia	Newtonia fanovanae	VU
PASSERIFORMES	Vangidae	Vangas and allies	Dark Newtonia	Newtonia amphichroa	LC
PASSERIFORMES	Vangidae	Vangas and allies	Tylas Vanga	Tylas eduardi	LC
PASSERIFORMES	Vangidae	Vangas and allies	Red-tailed Vanga	Calicalicus madagascariensis	LC
PASSERIFORMES	Vangidae	Vangas and allies	Red-shouldered Vanga	Calicalicus rufocarpalis	VU
PASSERIFORMES	Vangidae	Vangas and allies	Nuthatch Vanga	Hypositta corallirostris	LC
PASSERIFORMES	Vangidae	Vangas and allies	Chabert Vanga	Leptopterus chabert	LC
PASSERIFORMES	Vangidae	Vangas and allies	Comoro Blue Vanga	Cyanolanius comorensis	EN
PASSERIFORMES	Vangidae	Vangas and allies	Madagascar Blue Vanga	Cyanolanius madagascarinus	LC
PASSERIFORMES	Vangidae	Vangas and allies	Crossley's Vanga	Mystacornis crossleyi	LC
PASSERIFORMES	Vangidae	Vangas and allies	Ward's Flycatcher	Pseudobias wardi	LC
PASSERIFORMES	Vangidae	Vangas and allies	Hook-billed Vanga	Vanga curvirostris	LC
PASSERIFORMES	Vangidae	Vangas and allies	Rufous Vanga	Schetba rufa	LC
PASSERIFORMES	Vangidae	Vangas and allies	Helmet Vanga	Euryceros prevostii	EN
PASSERIFORMES	Vangidae	Vangas and allies	Pollen's Vanga	Xenopirostris polleni	NT
